timestamp,ticker,action,quantity,exchange,price,commission
2009-08-05 00:00:00,IEI,SLD,2000,ARCA,109.89,10.0
2009-08-05 00:00:00,TLT,BOT,2870,ARCA,90.94,14.35
2009-08-06 00:00:00,IEI,BOT,2000,ARCA,109.91,10.0
2009-08-06 00:00:00,TLT,SLD,2870,ARCA,91.25,14.35
2009-08-10 00:00:00,IEI,BOT,2000,ARCA,109.94,10.0
2009-08-10 00:00:00,TLT,SLD,2850,ARCA,91.62,14.25
2009-08-12 00:00:00,IEI,SLD,2000,ARCA,110.23,10.0
2009-08-12 00:00:00,TLT,BOT,2850,ARCA,91.69,14.25
2009-08-13 00:00:00,IEI,BOT,2000,ARCA,110.73,10.0
2009-08-13 00:00:00,TLT,SLD,2828,ARCA,92.99,14.14
2009-08-14 00:00:00,IEI,SLD,2000,ARCA,110.98,10.0
2009-08-14 00:00:00,TLT,BOT,2828,ARCA,93.35,14.14
2009-08-17 00:00:00,IEI,BOT,2000,ARCA,111.52,10.0
2009-08-17 00:00:00,TLT,SLD,2796,ARCA,94.73,13.98
2009-08-18 00:00:00,IEI,SLD,2000,ARCA,111.28,10.0
2009-08-18 00:00:00,TLT,BOT,2796,ARCA,94.18,13.98
2009-08-21 00:00:00,IEI,SLD,2000,ARCA,110.8,10.0
2009-08-21 00:00:00,TLT,BOT,2806,ARCA,93.77,14.03
2009-08-24 00:00:00,IEI,BOT,2000,ARCA,111.28,10.0
2009-08-24 00:00:00,TLT,SLD,2806,ARCA,95.47,14.03
2009-09-02 00:00:00,IEI,BOT,2000,ARCA,112.37,10.0
2009-09-02 00:00:00,TLT,SLD,2735,ARCA,97.46,13.675
2009-09-03 00:00:00,IEI,SLD,2000,ARCA,112.1,10.0
2009-09-03 00:00:00,TLT,BOT,2735,ARCA,96.86,13.675
2009-09-04 00:00:00,IEI,SLD,2000,ARCA,111.83,10.0
2009-09-04 00:00:00,TLT,BOT,2786,ARCA,95.21,13.93
2009-09-08 00:00:00,IEI,BOT,2000,ARCA,111.75,10.0
2009-09-08 00:00:00,TLT,SLD,2786,ARCA,94.54,13.93
2009-09-10 00:00:00,IEI,BOT,2000,ARCA,112.19,10.0
2009-09-10 00:00:00,TLT,SLD,2767,ARCA,96.17,13.835
2009-09-11 00:00:00,IEI,SLD,2000,ARCA,112.21,10.0
2009-09-11 00:00:00,TLT,BOT,2767,ARCA,96.7,13.835
2009-09-14 00:00:00,IEI,SLD,2000,ARCA,111.98,10.0
2009-09-14 00:00:00,TLT,BOT,2774,ARCA,95.74,13.87
2009-09-15 00:00:00,IEI,BOT,2000,ARCA,111.79,10.0
2009-09-15 00:00:00,TLT,SLD,2774,ARCA,95.25,13.87
2009-09-17 00:00:00,IEI,BOT,2000,ARCA,111.84,10.0
2009-09-17 00:00:00,TLT,SLD,2746,ARCA,96.62,13.73
2009-09-18 00:00:00,IEI,SLD,2000,ARCA,111.47,10.0
2009-09-18 00:00:00,TLT,BOT,2746,ARCA,95.76,13.73
2009-09-25 00:00:00,IEI,BOT,2000,ARCA,112.19,10.0
2009-09-25 00:00:00,TLT,SLD,2716,ARCA,97.98,13.58
2009-09-29 00:00:00,IEI,SLD,2000,ARCA,112.26,10.0
2009-09-29 00:00:00,TLT,BOT,2716,ARCA,98.75,13.58
2009-10-01 00:00:00,IEI,BOT,2000,ARCA,112.86,10.0
2009-10-01 00:00:00,TLT,SLD,2682,ARCA,99.7,13.41
2009-10-02 00:00:00,IEI,SLD,2000,ARCA,112.73,10.0
2009-10-02 00:00:00,TLT,BOT,2682,ARCA,99.01,13.41
2009-10-06 00:00:00,IEI,SLD,2000,ARCA,112.59,10.0
2009-10-06 00:00:00,TLT,BOT,2721,ARCA,98.04,13.605
2009-10-07 00:00:00,IEI,BOT,2000,ARCA,112.97,10.0
2009-10-07 00:00:00,TLT,SLD,2721,ARCA,99.19,13.605
2009-10-08 00:00:00,IEI,SLD,2000,ARCA,112.77,10.0
2009-10-08 00:00:00,TLT,BOT,2722,ARCA,98.15,13.61
2009-10-12 00:00:00,IEI,BOT,2000,ARCA,112.24,10.0
2009-10-12 00:00:00,TLT,SLD,2722,ARCA,96.05,13.61
2009-10-14 00:00:00,IEI,SLD,2000,ARCA,112.13,10.0
2009-10-14 00:00:00,TLT,BOT,2793,ARCA,95.12,13.965
2009-10-15 00:00:00,IEI,BOT,2000,ARCA,111.87,10.0
2009-10-15 00:00:00,TLT,SLD,2793,ARCA,94.68,13.965
2009-10-19 00:00:00,IEI,BOT,2000,ARCA,112.15,10.0
2009-10-19 00:00:00,TLT,SLD,2762,ARCA,96.2,13.81
2009-10-20 00:00:00,IEI,SLD,2000,ARCA,112.51,10.0
2009-10-20 00:00:00,TLT,BOT,2762,ARCA,96.72,13.81
2009-10-26 00:00:00,IEI,SLD,2000,ARCA,111.37,10.0
2009-10-26 00:00:00,TLT,BOT,2815,ARCA,93.72,14.075
2009-10-27 00:00:00,IEI,BOT,2000,ARCA,112.03,10.0
2009-10-27 00:00:00,TLT,SLD,2815,ARCA,95.0,14.075
2009-10-29 00:00:00,IEI,SLD,2000,ARCA,111.95,10.0
2009-10-29 00:00:00,TLT,BOT,2809,ARCA,94.41,14.045
2009-10-30 00:00:00,IEI,BOT,2000,ARCA,112.44,10.0
2009-10-30 00:00:00,TLT,SLD,2809,ARCA,95.78,14.045
2009-11-03 00:00:00,IEI,SLD,2000,ARCA,111.56,10.0
2009-11-03 00:00:00,TLT,BOT,2818,ARCA,94.1,14.09
2009-11-05 00:00:00,IEI,BOT,2000,ARCA,111.64,10.0
2009-11-05 00:00:00,TLT,SLD,2818,ARCA,93.24,14.09
2009-11-16 00:00:00,IEI,BOT,2000,ARCA,112.55,10.0
2009-11-16 00:00:00,TLT,SLD,2815,ARCA,95.02,14.075
2009-11-17 00:00:00,IEI,SLD,2000,ARCA,112.63,10.0
2009-11-17 00:00:00,TLT,BOT,2815,ARCA,95.53,14.075
2009-12-01 00:00:00,IEI,SLD,2000,ARCA,112.97,10.0
2009-12-01 00:00:00,TLT,BOT,2823,ARCA,95.25,14.115
2009-12-02 00:00:00,IEI,BOT,2000,ARCA,112.79,10.0
2009-12-02 00:00:00,TLT,SLD,2823,ARCA,95.33,14.115
2009-12-03 00:00:00,IEI,SLD,2000,ARCA,112.64,10.0
2009-12-03 00:00:00,TLT,BOT,2842,ARCA,94.34,14.21
2009-12-04 00:00:00,IEI,BOT,2000,ARCA,112.02,10.0
2009-12-04 00:00:00,TLT,SLD,2842,ARCA,93.34,14.21
2009-12-10 00:00:00,IEI,SLD,2000,ARCA,112.24,10.0
2009-12-10 00:00:00,TLT,BOT,2900,ARCA,92.1,14.5
2009-12-11 00:00:00,IEI,BOT,2000,ARCA,111.99,10.0
2009-12-11 00:00:00,TLT,SLD,2900,ARCA,92.09,14.5
2009-12-17 00:00:00,IEI,BOT,2000,ARCA,112.23,10.0
2009-12-17 00:00:00,TLT,SLD,2866,ARCA,93.19,14.33
2009-12-18 00:00:00,IEI,SLD,2000,ARCA,111.91,10.0
2009-12-18 00:00:00,TLT,BOT,2866,ARCA,92.79,14.33
2009-12-21 00:00:00,IEI,SLD,2000,ARCA,111.31,10.0
2009-12-21 00:00:00,TLT,BOT,2906,ARCA,91.14,14.53
2009-12-22 00:00:00,IEI,BOT,2000,ARCA,111.0,10.0
2009-12-22 00:00:00,TLT,SLD,2906,ARCA,90.63,14.53
2009-12-24 00:00:00,IEI,SLD,2000,ARCA,110.71,10.0
2009-12-24 00:00:00,TLT,BOT,2937,ARCA,89.71,14.685
2009-12-28 00:00:00,IEI,BOT,2000,ARCA,110.37,10.0
2009-12-28 00:00:00,TLT,SLD,2937,ARCA,89.46,14.685
2010-01-06 00:00:00,IEI,SLD,2000,ARCA,110.44,10.0
2010-01-06 00:00:00,TLT,BOT,2942,ARCA,89.18,14.71
2010-01-07 00:00:00,IEI,BOT,2000,ARCA,110.4,10.0
2010-01-07 00:00:00,TLT,SLD,2942,ARCA,89.33,14.71
2010-01-12 00:00:00,IEI,BOT,2000,ARCA,111.16,10.0
2010-01-12 00:00:00,TLT,SLD,2924,ARCA,90.32,14.62
2010-01-13 00:00:00,IEI,SLD,2000,ARCA,110.79,10.0
2010-01-13 00:00:00,TLT,BOT,2924,ARCA,89.27,14.62
2010-01-14 00:00:00,IEI,BOT,2000,ARCA,111.06,10.0
2010-01-14 00:00:00,TLT,SLD,2915,ARCA,90.52,14.575
2010-01-15 00:00:00,IEI,SLD,2000,ARCA,111.36,10.0
2010-01-15 00:00:00,TLT,BOT,2915,ARCA,91.08,14.575
2010-01-20 00:00:00,IEI,BOT,2000,ARCA,111.46,10.0
2010-01-20 00:00:00,TLT,SLD,2887,ARCA,91.74,14.435
2010-01-21 00:00:00,IEI,SLD,2000,ARCA,111.77,10.0
2010-01-21 00:00:00,TLT,BOT,2887,ARCA,92.16,14.435
2010-02-01 00:00:00,IEI,SLD,2000,ARCA,111.63,10.0
2010-02-01 00:00:00,TLT,BOT,2906,ARCA,91.15,14.53
2010-02-02 00:00:00,IEI,BOT,2000,ARCA,111.68,10.0
2010-02-02 00:00:00,TLT,SLD,2906,ARCA,91.41,14.53
2010-02-03 00:00:00,IEI,SLD,2000,ARCA,111.44,10.0
2010-02-03 00:00:00,TLT,BOT,2926,ARCA,90.35,14.63
2010-02-04 00:00:00,IEI,BOT,2000,ARCA,112.08,10.0
2010-02-04 00:00:00,TLT,SLD,2926,ARCA,91.78,14.63
2010-02-09 00:00:00,IEI,SLD,2000,ARCA,111.98,10.0
2010-02-09 00:00:00,TLT,BOT,2914,ARCA,91.18,14.57
2010-02-10 00:00:00,IEI,BOT,2000,ARCA,111.67,10.0
2010-02-10 00:00:00,TLT,SLD,2914,ARCA,90.31,14.57
2010-02-17 00:00:00,IEI,SLD,2000,ARCA,111.63,10.0
2010-02-17 00:00:00,TLT,BOT,2965,ARCA,89.33,14.825
2010-02-18 00:00:00,IEI,BOT,2000,ARCA,111.4,10.0
2010-02-18 00:00:00,TLT,SLD,2965,ARCA,88.97,14.825
2010-02-23 00:00:00,IEI,BOT,2000,ARCA,111.83,10.0
2010-02-23 00:00:00,TLT,SLD,2932,ARCA,90.47,14.66
2010-02-24 00:00:00,IEI,SLD,2000,ARCA,111.8,10.0
2010-02-24 00:00:00,TLT,BOT,2932,ARCA,90.69,14.66
2010-03-05 00:00:00,IEI,SLD,2000,ARCA,111.87,10.0
2010-03-05 00:00:00,TLT,BOT,2936,ARCA,90.27,14.68
2010-03-08 00:00:00,IEI,BOT,2000,ARCA,111.74,10.0
2010-03-08 00:00:00,TLT,SLD,2936,ARCA,89.8,14.68
2010-03-24 00:00:00,IEI,SLD,2000,ARCA,110.92,10.0
2010-03-24 00:00:00,TLT,BOT,2943,ARCA,89.27,14.715
2010-03-25 00:00:00,IEI,BOT,2000,ARCA,110.77,10.0
2010-03-25 00:00:00,TLT,SLD,2943,ARCA,88.7,14.715
2010-04-05 00:00:00,IEI,SLD,2000,ARCA,110.09,10.0
2010-04-05 00:00:00,TLT,BOT,2977,ARCA,87.47,14.885
2010-04-06 00:00:00,IEI,BOT,2000,ARCA,110.31,10.0
2010-04-06 00:00:00,TLT,SLD,2977,ARCA,87.61,14.885
2010-04-07 00:00:00,IEI,BOT,2000,ARCA,110.71,10.0
2010-04-07 00:00:00,TLT,SLD,2951,ARCA,88.73,14.755
2010-04-08 00:00:00,IEI,SLD,2000,ARCA,110.64,10.0
2010-04-08 00:00:00,TLT,BOT,2951,ARCA,88.77,14.755
2010-04-27 00:00:00,IEI,BOT,2000,ARCA,111.86,10.0
2010-04-27 00:00:00,TLT,SLD,2892,ARCA,91.48,14.46
2010-04-28 00:00:00,IEI,SLD,2000,ARCA,111.48,10.0
2010-04-28 00:00:00,TLT,BOT,2892,ARCA,90.7,14.46
2010-04-30 00:00:00,IEI,BOT,2000,ARCA,111.98,10.0
2010-04-30 00:00:00,TLT,SLD,2874,ARCA,92.13,14.37
2010-05-03 00:00:00,IEI,SLD,2000,ARCA,111.54,10.0
2010-05-03 00:00:00,TLT,BOT,2874,ARCA,91.69,14.37
2010-05-04 00:00:00,IEI,BOT,2000,ARCA,112.0,10.0
2010-05-04 00:00:00,TLT,SLD,2834,ARCA,93.34,14.17
2010-05-05 00:00:00,IEI,SLD,2000,ARCA,112.37,10.0
2010-05-05 00:00:00,TLT,BOT,2834,ARCA,93.89,14.17
2010-05-06 00:00:00,IEI,BOT,2000,ARCA,113.0,10.0
2010-05-06 00:00:00,TLT,SLD,2757,ARCA,96.79,13.785
2010-05-07 00:00:00,IEI,SLD,2000,ARCA,113.02,10.0
2010-05-07 00:00:00,TLT,BOT,2757,ARCA,95.58,13.785
2010-05-10 00:00:00,IEI,SLD,2000,ARCA,112.47,10.0
2010-05-10 00:00:00,TLT,BOT,2838,ARCA,93.6,14.19
2010-05-11 00:00:00,IEI,BOT,2000,ARCA,112.59,10.0
2010-05-11 00:00:00,TLT,SLD,2838,ARCA,93.36,14.19
2010-05-14 00:00:00,IEI,BOT,2000,ARCA,113.13,10.0
2010-05-14 00:00:00,TLT,SLD,2816,ARCA,94.88,14.08
2010-05-17 00:00:00,IEI,SLD,2000,ARCA,112.97,10.0
2010-05-17 00:00:00,TLT,BOT,2816,ARCA,94.53,14.08
2010-05-18 00:00:00,IEI,BOT,2000,ARCA,113.43,10.0
2010-05-18 00:00:00,TLT,SLD,2791,ARCA,95.98,13.955
2010-05-19 00:00:00,IEI,SLD,2000,ARCA,113.37,10.0
2010-05-19 00:00:00,TLT,BOT,2791,ARCA,96.3,13.955
2010-05-20 00:00:00,IEI,BOT,2000,ARCA,113.94,10.0
2010-05-20 00:00:00,TLT,SLD,2736,ARCA,98.33,13.68
2010-05-21 00:00:00,IEI,SLD,2000,ARCA,113.91,10.0
2010-05-21 00:00:00,TLT,BOT,2736,ARCA,98.43,13.68
2010-05-27 00:00:00,IEI,SLD,2000,ARCA,113.18,10.0
2010-05-27 00:00:00,TLT,BOT,2782,ARCA,96.06,13.91
2010-05-28 00:00:00,IEI,BOT,2000,ARCA,113.45,10.0
2010-05-28 00:00:00,TLT,SLD,2782,ARCA,96.5,13.91
2010-06-04 00:00:00,IEI,BOT,2000,ARCA,113.98,10.0
2010-06-04 00:00:00,TLT,SLD,2749,ARCA,97.79,13.745
2010-06-07 00:00:00,IEI,SLD,2000,ARCA,114.22,10.0
2010-06-07 00:00:00,TLT,BOT,2749,ARCA,98.54,13.745
2010-06-10 00:00:00,IEI,SLD,2000,ARCA,113.4,10.0
2010-06-10 00:00:00,TLT,BOT,2780,ARCA,96.19,13.9
2010-06-11 00:00:00,IEI,BOT,2000,ARCA,113.82,10.0
2010-06-11 00:00:00,TLT,SLD,2780,ARCA,97.41,13.9
2010-06-22 00:00:00,IEI,BOT,2000,ARCA,114.26,10.0
2010-06-22 00:00:00,TLT,SLD,2734,ARCA,98.57,13.67
2010-06-23 00:00:00,IEI,SLD,2000,ARCA,114.49,10.0
2010-06-23 00:00:00,TLT,BOT,2734,ARCA,99.24,13.67
2010-06-29 00:00:00,IEI,BOT,2000,ARCA,115.36,10.0
2010-06-29 00:00:00,TLT,SLD,2691,ARCA,101.07,13.455
2010-06-30 00:00:00,IEI,SLD,2000,ARCA,115.33,10.0
2010-06-30 00:00:00,TLT,BOT,2691,ARCA,101.75,13.455
2010-07-07 00:00:00,IEI,SLD,2000,ARCA,115.12,10.0
2010-07-07 00:00:00,TLT,BOT,2700,ARCA,100.43,13.5
2010-07-08 00:00:00,IEI,BOT,2000,ARCA,114.98,10.0
2010-07-08 00:00:00,TLT,SLD,2700,ARCA,99.79,13.5
2010-07-21 00:00:00,IEI,BOT,2000,ARCA,116.06,10.0
2010-07-21 00:00:00,TLT,SLD,2679,ARCA,102.03,13.395
2010-07-22 00:00:00,IEI,SLD,2000,ARCA,115.85,10.0
2010-07-22 00:00:00,TLT,BOT,2679,ARCA,100.85,13.395
2010-07-23 00:00:00,IEI,SLD,2000,ARCA,115.56,10.0
2010-07-23 00:00:00,TLT,BOT,2727,ARCA,99.78,13.635
2010-07-26 00:00:00,IEI,BOT,2000,ARCA,115.53,10.0
2010-07-26 00:00:00,TLT,SLD,2727,ARCA,99.61,13.635
2010-07-30 00:00:00,IEI,BOT,2000,ARCA,116.38,10.0
2010-07-30 00:00:00,TLT,SLD,2728,ARCA,100.48,13.64
2010-08-02 00:00:00,IEI,SLD,2000,ARCA,115.94,10.0
2010-08-02 00:00:00,TLT,BOT,2728,ARCA,98.75,13.64
2010-08-06 00:00:00,IEI,BOT,2000,ARCA,116.73,10.0
2010-08-06 00:00:00,TLT,SLD,2742,ARCA,100.1,13.71
2010-08-09 00:00:00,IEI,SLD,2000,ARCA,116.62,10.0
2010-08-09 00:00:00,TLT,BOT,2742,ARCA,99.73,13.71
2010-08-11 00:00:00,IEI,BOT,2000,ARCA,117.27,10.0
2010-08-11 00:00:00,TLT,SLD,2723,ARCA,101.28,13.615
2010-08-12 00:00:00,IEI,SLD,2000,ARCA,117.01,10.0
2010-08-12 00:00:00,TLT,BOT,2723,ARCA,101.03,13.615
2010-08-13 00:00:00,IEI,BOT,2000,ARCA,117.19,10.0
2010-08-13 00:00:00,TLT,SLD,2694,ARCA,102.29,13.47
2010-08-17 00:00:00,IEI,SLD,2000,ARCA,117.35,10.0
2010-08-17 00:00:00,TLT,BOT,2694,ARCA,104.25,13.47
2010-08-19 00:00:00,IEI,BOT,2000,ARCA,117.46,10.0
2010-08-19 00:00:00,TLT,SLD,2602,ARCA,106.16,13.01
2010-08-20 00:00:00,IEI,SLD,2000,ARCA,117.19,10.0
2010-08-20 00:00:00,TLT,BOT,2602,ARCA,106.04,13.01
2010-08-24 00:00:00,IEI,BOT,2000,ARCA,117.84,10.0
2010-08-24 00:00:00,TLT,SLD,2571,ARCA,107.76,12.855
2010-08-25 00:00:00,IEI,SLD,2000,ARCA,117.53,10.0
2010-08-25 00:00:00,TLT,BOT,2571,ARCA,107.41,12.855
2010-08-26 00:00:00,IEI,BOT,2000,ARCA,117.72,10.0
2010-08-26 00:00:00,TLT,SLD,2553,ARCA,108.42,12.765
2010-08-27 00:00:00,IEI,SLD,2000,ARCA,117.04,10.0
2010-08-27 00:00:00,TLT,BOT,2553,ARCA,105.35,12.765
2010-08-30 00:00:00,IEI,BOT,2000,ARCA,117.65,10.0
2010-08-30 00:00:00,TLT,SLD,2576,ARCA,107.37,12.88
2010-09-01 00:00:00,IEI,SLD,2000,ARCA,117.31,10.0
2010-09-01 00:00:00,TLT,BOT,2576,ARCA,106.0,12.88
2010-09-02 00:00:00,IEI,SLD,2000,ARCA,117.15,10.0
2010-09-02 00:00:00,TLT,BOT,2622,ARCA,104.88,13.11
2010-09-07 00:00:00,IEI,BOT,2000,ARCA,117.3,10.0
2010-09-07 00:00:00,TLT,SLD,2622,ARCA,105.7,13.11
2010-09-09 00:00:00,IEI,SLD,2000,ARCA,116.5,10.0
2010-09-09 00:00:00,TLT,BOT,2660,ARCA,102.79,13.3
2010-09-10 00:00:00,IEI,BOT,2000,ARCA,116.35,10.0
2010-09-10 00:00:00,TLT,SLD,2660,ARCA,102.32,13.3
2010-09-15 00:00:00,IEI,SLD,2000,ARCA,117.06,10.0
2010-09-15 00:00:00,TLT,BOT,2687,ARCA,102.27,13.435
2010-09-17 00:00:00,IEI,BOT,2000,ARCA,117.09,10.0
2010-09-17 00:00:00,TLT,SLD,2687,ARCA,101.67,13.435
2010-09-21 00:00:00,IEI,BOT,2000,ARCA,117.88,10.0
2010-09-21 00:00:00,TLT,SLD,2669,ARCA,103.68,13.345
2010-09-23 00:00:00,IEI,SLD,2000,ARCA,117.94,10.0
2010-09-23 00:00:00,TLT,BOT,2669,ARCA,104.91,13.345
2010-09-24 00:00:00,IEI,SLD,2000,ARCA,117.7,10.0
2010-09-24 00:00:00,TLT,BOT,2669,ARCA,103.5,13.345
2010-09-27 00:00:00,IEI,BOT,2000,ARCA,118.13,10.0
2010-09-27 00:00:00,TLT,SLD,2669,ARCA,105.3,13.345
2010-10-06 00:00:00,IEI,BOT,2000,ARCA,118.74,10.0
2010-10-06 00:00:00,TLT,SLD,2635,ARCA,105.56,13.175
2010-10-07 00:00:00,IEI,SLD,2000,ARCA,118.86,10.0
2010-10-07 00:00:00,TLT,BOT,2635,ARCA,104.68,13.175
2010-10-12 00:00:00,IEI,SLD,2000,ARCA,118.8,10.0
2010-10-12 00:00:00,TLT,BOT,2696,ARCA,103.21,13.48
2010-10-13 00:00:00,IEI,BOT,2000,ARCA,118.91,10.0
2010-10-13 00:00:00,TLT,SLD,2696,ARCA,103.05,13.48
2010-10-14 00:00:00,IEI,SLD,2000,ARCA,118.55,10.0
2010-10-14 00:00:00,TLT,BOT,2735,ARCA,101.51,13.675
2010-10-18 00:00:00,IEI,BOT,2000,ARCA,118.87,10.0
2010-10-18 00:00:00,TLT,SLD,2735,ARCA,101.08,13.675
2010-10-21 00:00:00,IEI,SLD,2000,ARCA,118.75,10.0
2010-10-21 00:00:00,TLT,BOT,2762,ARCA,100.7,13.81
2010-10-22 00:00:00,IEI,BOT,2000,ARCA,118.68,10.0
2010-10-22 00:00:00,TLT,SLD,2762,ARCA,101.38,13.81
2010-10-26 00:00:00,IEI,SLD,2000,ARCA,118.18,10.0
2010-10-26 00:00:00,TLT,BOT,2765,ARCA,100.1,13.825
2010-10-27 00:00:00,IEI,BOT,2000,ARCA,117.83,10.0
2010-10-27 00:00:00,TLT,SLD,2765,ARCA,99.22,13.825
2010-11-02 00:00:00,IEI,BOT,2000,ARCA,118.7,10.0
2010-11-02 00:00:00,TLT,SLD,2749,ARCA,100.98,13.745
2010-11-03 00:00:00,IEI,SLD,2000,ARCA,119.03,10.0
2010-11-03 00:00:00,TLT,BOT,2749,ARCA,98.92,13.745
2010-11-05 00:00:00,IEI,SLD,2000,ARCA,119.08,10.0
2010-11-05 00:00:00,TLT,BOT,2842,ARCA,97.98,14.21
2010-11-08 00:00:00,IEI,BOT,2000,ARCA,119.02,10.0
2010-11-08 00:00:00,TLT,SLD,2842,ARCA,98.42,14.21
2010-11-09 00:00:00,IEI,SLD,2000,ARCA,118.37,10.0
2010-11-09 00:00:00,TLT,BOT,2876,ARCA,96.25,14.38
2010-11-10 00:00:00,IEI,BOT,2000,ARCA,118.6,10.0
2010-11-10 00:00:00,TLT,SLD,2876,ARCA,96.38,14.38
2010-11-15 00:00:00,IEI,SLD,2000,ARCA,117.03,10.0
2010-11-15 00:00:00,TLT,BOT,2916,ARCA,93.81,14.58
2010-11-16 00:00:00,IEI,BOT,2000,ARCA,117.32,10.0
2010-11-16 00:00:00,TLT,SLD,2916,ARCA,96.14,14.58
2010-11-24 00:00:00,IEI,SLD,2000,ARCA,116.93,10.0
2010-11-24 00:00:00,TLT,BOT,2855,ARCA,95.74,14.275
2010-11-26 00:00:00,IEI,BOT,2000,ARCA,117.15,10.0
2010-11-26 00:00:00,TLT,SLD,2855,ARCA,97.07,14.275
2010-11-29 00:00:00,IEI,BOT,2000,ARCA,117.21,10.0
2010-11-29 00:00:00,TLT,SLD,2799,ARCA,97.9,13.995
2010-11-30 00:00:00,IEI,SLD,2000,ARCA,117.42,10.0
2010-11-30 00:00:00,TLT,BOT,2799,ARCA,98.41,13.995
2010-12-01 00:00:00,IEI,SLD,2000,ARCA,116.47,10.0
2010-12-01 00:00:00,TLT,BOT,2834,ARCA,95.89,14.17
2010-12-02 00:00:00,IEI,BOT,2000,ARCA,116.2,10.0
2010-12-02 00:00:00,TLT,SLD,2834,ARCA,95.64,14.17
2010-12-03 00:00:00,IEI,SLD,2000,ARCA,116.43,10.0
2010-12-03 00:00:00,TLT,BOT,2863,ARCA,94.89,14.315
2010-12-06 00:00:00,IEI,BOT,2000,ARCA,116.87,10.0
2010-12-06 00:00:00,TLT,SLD,2863,ARCA,96.23,14.315
2010-12-07 00:00:00,IEI,SLD,2000,ARCA,115.93,10.0
2010-12-07 00:00:00,TLT,BOT,2872,ARCA,94.17,14.36
2010-12-08 00:00:00,IEI,BOT,2000,ARCA,115.2,10.0
2010-12-08 00:00:00,TLT,SLD,2872,ARCA,93.26,14.36
2010-12-14 00:00:00,IEI,SLD,2000,ARCA,114.31,10.0
